,subscribe
44053,0
39865,1
26817,0
18138,0
37548,0
24262,0
18001,1
10389,0
23447,0
19159,0
31596,0
11705,0
5186,0
16904,0
27103,0
26739,0
7564,0
227,0
32447,0
16501,0
16963,0
9994,0
10977,0
26267,0
27383,0
42086,1
34529,0
37043,0
30544,0
26609,0
22745,0
31202,0
33517,0
9892,0
36485,0
14163,0
4057,0
37617,0
39403,0
16022,0
25014,0
28714,0
17521,0
15518,0
3401,0
16684,0
34785,0
24966,0
42998,1
43385,1
2927,0
39743,0
16909,0
42685,0
4051,0
15298,0
6535,0
16763,0
36515,0
4246,0
21627,1
47,0
396,0
14167,0
12021,0
28828,0
42151,0
11816,0
27271,0
12694,0
10184,0
34788,0
4104,0
20478,0
3711,0
41792,0
16201,0
15936,0
3108,0
17702,0
6794,0
22787,0
12800,0
34828,0
19698,0
28429,0
13127,0
22295,0
1781,0
5976,1
10896,0
37622,1
11804,0
24792,0
27361,0
24056,0
37549,0
1409,0
2410,0
32357,1
35105,0
45078,1
6464,0
12645,0
42527,0
17560,0
5598,0
5472,0
37226,0
42206,0
36124,0
23280,0
1217,0
6449,0
34679,0
22124,0
44610,1
38985,0
12712,0
42728,0
40104,0
1385,0
39700,0
30882,0
7505,0
11943,0
27884,0
44297,1
26851,0
20731,1
35846,0
9804,0
10698,0
22307,0
2362,0
24692,0
36722,0
38824,0
4638,0
17956,0
21906,0
27562,0
28240,0
16669,0
1935,0
29470,0
30682,0
33237,0
15017,1
16266,0
37129,0
16782,0
13697,0
13300,0
25243,0
20158,0
14139,0
11023,0
167,0
9544,0
4745,0
41879,0
9095,0
45113,1
28968,0
42729,0
36979,0
31312,0
27879,0
14312,0
6492,0
7592,0
4673,0
37519,0
6225,0
20900,0
5654,0
32092,0
13248,0
29569,0
43943,0
44568,0
14541,0
4226,0
35922,0
25945,0
36090,0
11887,0
15168,0
9245,0
40525,0
1904,0
23347,0
41086,0
25862,0
9386,0
15991,0
29444,0
33402,0
29624,0
38843,0
39666,0
8746,0
899,0
15247,0
25079,0
44101,1
6316,0
1156,0
42177,1
27008,0
3873,0
32189,0
11844,0
7571,0
43621,0
34478,0
34974,0
10879,0
31151,0
5621,0
5754,0
11232,0
45088,0
15501,0
19448,0
17889,0
2254,0
3652,0
30291,0
30761,0
38103,1
25386,0
23601,0
37159,0
34089,1
27180,0
29304,0
19143,0
21004,1
25228,0
2762,0
21017,0
15818,1
37556,0
11443,0
5601,0
468,0
12330,0
37660,0
12585,0
43391,0
9258,0
30036,0
16855,1
41950,0
4232,0
16209,0
23991,0
23557,0
40264,1
3964,0
1696,0
25612,0
14035,0
12449,0
36159,0
30267,0
34409,0
5274,0
24366,0
14313,0
23932,0
37890,0
22593,0
14957,0
16864,1
8378,0
37477,0
14448,0
4760,0
35997,0
12394,0
3680,0
21114,1
35164,0
11573,0
25987,0
37756,1
32032,0
34244,0
7738,0
12030,0
24508,0
43104,1
28697,0
35780,0
15795,0
2151,0
39099,1
4059,0
45114,0
498,0
36572,0
37407,0
12765,0
23525,0
13727,0
38318,0
39271,0
10082,0
32401,0
29398,0
35542,0
13233,0
29191,0
21945,0
33094,0
13187,0
15923,0
30813,0
30877,0
5960,0
13090,0
41771,1
44002,0
27823,1
37208,0
4381,0
12499,0
21036,0
12123,0
28074,0
37792,0
12198,0
20126,0
4779,0
27658,1
25501,0
29120,0
28583,0
36708,0
30504,0
4015,0
28813,0
3217,0
2779,1
17260,1
24100,1
21477,0
34500,0
13204,0
11616,0
23143,0
43341,1
36292,0
23606,0
29988,0
17,0
38799,0
18458,0
6104,0
37491,0
4432,0
42612,1
36138,0
19333,0
1730,0
39706,0
20804,0
28874,0
34634,0
7850,0
20154,0
11668,0
12479,0
14034,0
14735,0
11477,0
27588,0
33887,1
14554,0
6944,0
41255,0
30583,0
24026,0
34653,0
20256,0
24940,0
11480,0
22341,0
35801,0
23733,0
33466,0
43892,1
36824,0
34717,0
18554,0
17254,0
33977,0
1542,0
21901,0
16104,0
24511,0
15339,0
18766,0
16174,0
40292,0
45168,1
5877,0
7443,0
42777,0
6136,0
402,0
18979,0
34486,0
38,0
34977,0
1303,0
1839,0
1141,0
24146,0
11722,0
32574,0
18211,0
44761,0
13198,0
10029,0
5628,0
30628,0
23684,0
31413,1
28884,0
37184,1
3245,0
34547,0
33204,0
9393,0
23609,0
3867,0
20465,0
43124,0
14907,0
35165,0
16735,0
25343,0
38389,0
13366,0
6594,0
11928,0
28045,0
14736,0
15562,0
5143,0
23102,0
40137,0
16542,0
38338,0
2632,0
4417,0
22606,0
35038,0
28710,1
4503,0
219,0
16596,0
39315,0
26731,0
30171,0
7934,0
789,0
28290,0
27506,0
23382,0
17002,0
1948,0
25664,0
10983,0
22098,0
35930,0
35299,0
1353,0
25931,0
1906,0
10221,0
25534,0
20009,1
6952,0
16025,0
6940,0
39808,0
1924,0
30065,0
3581,0
8882,0
41079,1
25683,0
25937,0
9517,0
5212,0
33518,1
44504,0
39982,1
31017,1
16195,0
27544,0
19804,0
17299,0
7468,0
22823,0
74,0
5655,0
2610,0
400,0
30820,0
22672,0
32453,0
44489,1
29557,0
8358,0
8330,0
38815,0
5332,0
5458,0
29426,0
2348,0
20482,0
34474,0
41004,0
36098,0
2553,0
1174,0
40348,0
39361,1
13008,0
40284,0
12685,1
38763,0
23216,0
29886,0
21013,0
2204,0
38769,1
4800,0
27132,0
16550,0
7292,0
24433,0
43928,0
26723,0
12275,0
42698,0
30079,0
34139,1
43426,0
39597,1
43919,0
15178,0
10844,0
37398,0
2973,0
19074,0
6524,0
18335,0
33537,0
4198,0
6682,0
2224,0
3926,0
18100,0
40798,0
9556,0
3055,0
25895,0
22881,0
22907,1
44844,1
27137,0
7135,0
16029,0
42537,0
26540,0
14299,0
30623,0
29893,0
41309,0
18603,0
35747,0
28134,0
11074,0
30699,0
35706,0
27209,0
34167,1
1347,0
9130,0
41083,1
29388,0
34993,0
5948,0
6710,0
40197,0
17269,0
5583,0
9724,0
23927,0
13551,0
5234,0
13738,0
36193,0
25684,0
26505,0
19483,0
39288,0
29138,0
33087,1
40762,0
30767,0
32608,0
304,0
36171,1
32392,0
20690,0
6177,0
33475,0
11133,0
3497,1
11995,0
26829,0
5645,0
26043,0
16095,0
8234,0
5770,0
34470,0
17887,0
28506,0
18032,0
34344,1
26145,0
7856,0
2384,0
33156,0
22165,0
35561,0
4325,0
14391,0
618,0
10925,0
2820,0
14438,0
30926,0
14187,0
17983,0
25377,0
32084,0
15402,0
44505,1
33502,0
31163,1
15576,0
14599,0
18613,0
18748,0
3489,0
4549,0
21538,0
12858,0
31010,1
5479,0
16921,0
18816,0
29636,0
35534,0
33014,0
11216,0
2374,0
36409,0
37543,0
34568,0
42128,1
2504,0
16839,0
38100,0
5362,0
15709,0
3879,0
7406,0
44194,1
16321,0
9389,1
40630,1
28159,0
32215,0
23550,0
19656,0
27649,0
17333,0
43259,0
21859,0
32352,0
26215,0
19533,0
44892,0
5108,0
34441,0
19834,0
22611,0
40321,0
43557,0
31519,0
28908,0
42657,1
39414,0
9568,0
10932,0
44365,0
17858,0
39117,0
25455,0
4682,1
19857,0
43541,0
10705,0
22393,0
18775,0
31764,1
8776,0
777,0
12872,0
32642,0
17281,0
32463,1
18952,0
8691,0
13328,0
14860,0
2634,0
41724,0
15560,0
879,0
5075,0
23758,0
42887,0
24891,0
42302,0
34373,0
31115,1
29544,0
8296,0
22347,0
7884,0
4125,0
44883,0
18450,0
15528,0
34711,0
30193,0
7256,0
2345,0
4910,0
416,0
31759,0
41265,0
16865,0
36085,0
18674,0
32864,0
18608,0
43609,1
34011,1
936,0
38110,0
20104,0
35743,0
14568,0
28050,0
32597,0
21890,0
28485,1
3156,0
37375,0
23157,0
28825,0
38047,0
21956,0
33309,0
5071,0
37168,0
18266,0
23897,0
7153,0
27321,0
14227,0
5502,0
19758,0
40460,0
37511,1
36430,0
29301,0
8275,0
43876,0
20321,0
26883,0
14591,1
1380,0
34659,0
3677,1
20062,0
23219,0
12527,0
18185,0
11472,0
6691,0
20845,0
40685,1
5066,0
25055,0
23141,0
29327,1
43315,0
9269,0
1933,0
7528,0
44399,1
21351,0
32400,0
20290,0
6220,0
22422,0
30783,0
73,0
14306,0
23494,0
39106,1
12175,0
22389,0
37676,0
23814,0
34104,0
23665,0
37931,0
26818,0
30618,0
33794,1
2036,0
7107,0
17255,0
41312,0
13915,0
33679,0
10794,0
15409,0
36825,0
29919,0
38316,1
35911,0
16528,0
13923,0
33436,1
20425,0
7962,0
4645,0
43985,0
1464,0
42362,1
29239,0
41076,0
5581,0
29851,0
45070,0
3329,0
33775,1
14634,0
24737,0
18024,0
41642,0
8864,0
11375,0
32415,0
7765,0
18196,0
12186,0
36009,0
42121,1
3638,0
24702,0
10921,0
32155,1
3422,0
43374,0
8119,0
530,0
20094,0
32799,0
42607,1
26167,0
41656,0
36228,0
9015,0
44183,1
21527,0
39207,0
17304,0
6796,0
698,0
42131,0
1231,0
15733,0
950,0
89,0
32551,0
13583,0
40560,0
25705,0
28551,1
30881,0
508,0
4494,0
38534,1
20299,0
17365,0
45180,0
34601,0
27703,0
13148,0
36462,0
44401,1
39423,0
23637,0
42280,1
36391,0
14337,0
2049,0
43981,0
29381,0
10367,0
2982,1
43963,0
393,0
38703,0
17981,0
8064,0
3018,0
4920,0
18296,1
33461,0
34370,0
44942,0
18987,0
18153,0
41121,1
42149,0
16860,0
25015,0
11763,0
10936,0
7450,0
28920,0
16038,0
31500,0
17597,0
40574,1
28603,0
33369,0
1509,0
19825,0
24754,0
44404,1
12415,0
10336,0
42643,1
31586,0
40427,0
4743,0
9416,0
9960,0
915,0
30013,0
36501,0
41751,1
28925,0
1261,0
9951,0
5605,0
1782,0
12997,0
25352,0
5272,0
32255,0
16228,0
33335,1
7899,0
9401,0
9195,0
35809,0
13200,0
14106,0
22125,0
7551,0
13818,0
3931,0
44500,1
43597,1
26409,0
40444,1
4109,0
27487,0
27834,0
31313,0
3835,1
44701,0
18893,0
7289,0
7139,0
31396,1
43030,1
11152,0
28553,0
26011,0
35198,0
27134,0
3945,0
45143,0
30742,0
21138,0
36147,0
42387,0
24814,0
40722,0
12266,0
37364,0
20903,0
15628,0
19056,0
2876,0
17384,0
26543,0
10552,0
616,0
41842,1
12618,0
33519,0
2120,0
22670,0
31626,1
36267,0
17607,0
45007,0
11550,0
43972,1
38821,0
41323,0
32600,0
39650,1
18093,0
31842,0
3406,0
29219,0
9321,0
4217,0
12465,0
28871,0
372,0
5395,0
40267,1
1301,0
17778,0
33126,0
22194,0
9638,0
2626,0
45190,1
1037,0
13121,0
34787,0
16436,0
17623,0
29943,0
7379,1
25000,0
44622,1
43485,0
28331,0
19787,0
16410,0
30437,0
21041,0
16593,0
11076,0
36848,0
21734,0
40230,0
39633,0
36253,0
32439,0
21661,0
34899,0
7959,0
41700,1
42773,0
25771,0
22714,0
3554,0
1581,0
2243,0
22298,0
17825,0
13330,0
19079,0
5772,0
26262,0
12102,0
1871,0
25374,0
19665,0
28594,0
3240,0
38753,0
11570,0
42466,1
38810,0
5466,0
39275,0
5681,0
21739,0
8598,0
17479,0
17556,0
39626,0
11886,0
2076,0
26102,0
17164,0
41113,0
20285,0
1299,0
4591,0
6450,0
7112,0
15841,0
19073,0
33172,0
42776,0
26586,0
4888,0
12501,0
35496,0
22368,0
19188,0
15323,0
25764,0
39083,0
30622,0
23625,0
17500,0
5867,0
43677,1
6458,0
9090,0
21180,0
30593,0
631,0
24580,0
1740,0
41740,1
39211,0
8325,0
18911,0
32979,0
24477,0
33154,0
34045,1
18684,0
2781,0
7426,0
35226,1
4636,0
20824,1
42393,1
2808,0
7034,0
18916,0
8066,0
4747,0
19214,0
19884,0
14386,0
42706,0
28224,0
33921,1
7099,0
19576,0
22249,0
22204,0
2702,0
5109,0
13625,0
1950,0
43285,1
36989,0
4004,0
12369,0
16276,0
42433,0
22560,0
22439,0
27618,0
2293,0
13220,0
33801,0
12911,0
20917,0
14231,0
41162,0
43035,1
23923,0
38910,0
15797,0
20473,0
3134,0
9518,0
3435,0
35944,0
15525,0
36923,0
5059,0
16845,0
38902,0
4007,0
6757,0
19403,0
32976,0
32567,1
36353,0
23681,0
30095,0
26061,0
43443,0
40623,0
15975,0
8711,0
22791,0
7554,0
39776,0
12561,0
18576,0
14053,0
24902,0
18366,0
4931,0
35181,0
6934,0
12451,0
39976,1
37195,0
35490,0
32813,0
37941,0
32657,0
44079,1
28259,0
1750,0
34255,0
40436,1
32012,0
864,0
16039,0
22797,0
42864,1
8538,0
21600,0
16484,0
1714,0
6227,0
20669,1
38147,0
18559,0
5199,0
21839,0
25424,0
36783,0
11659,0
35410,0
31899,0
27919,0
13420,0
10804,0
33169,0
44490,0
8237,0
42609,0
33141,0
12125,0
42951,1
24430,0
36602,0
29282,0
25289,0
2709,1
40083,1
23605,0
2416,0
16040,0
41011,0
10241,1
2404,1
4918,0
15491,0
12353,0
3919,0
35633,0
42000,0
17322,0
16974,0
5153,0
15114,0
11227,0
6183,0
42010,0
43248,1
9581,1
39157,0
13726,0
11625,0
38801,0
8342,0
19302,0
38958,0
3987,0
16438,0
4456,0
43770,1
3983,0
20354,0
14090,0
41939,1
9681,0
44094,1
11285,0
8518,0
29890,0
24667,0
39601,0
21630,0
11394,0
242,0
36258,0
18129,0
24719,0
20225,0
13645,0
1733,0
112,0
21393,0
32472,0
3412,0
31099,1
32475,0
17103,0
25827,0
43940,1
32926,0
6358,0
41825,0
3074,0
14125,0
33380,0
36700,0
19190,0
21851,1
28136,0
29594,0
36544,0
34975,0
3537,0
22402,0
32206,0
323,0
23044,0
26088,0
7888,0
38112,0
41276,1
2770,0
23521,0
29718,0
19098,0
40200,1
13822,0
8810,0
31430,0
23800,0
2630,0
28212,0
10190,0
1191,0
39034,0
25938,0
19360,0
1045,0
14746,0
39097,0
35583,0
19075,0
125,0
23870,0
12831,0
11006,0
25325,0
18562,0
27613,0
28153,0
29114,0
28343,0
36414,0
40784,0
15143,0
32320,0
31325,1
22691,0
17258,0
16132,0
45116,1
23305,0
20393,0
12682,0
41018,0
4720,0
25966,0
12283,0
42876,0
22857,0
32003,0
38375,0
18201,0
28955,0
11918,0
26960,0
21678,0
11302,0
35685,0
4482,0
10229,0
13423,0
16314,0
6587,0
10873,0
18332,0
43554,0
19152,0
5156,0
15153,0
22026,0
27348,1
32348,0
20335,0
24860,0
38519,0
32821,0
17314,0
5229,0
33930,1
4796,0
32359,0
23150,0
11296,0
14665,0
14032,0
8576,0
5383,0
23377,0
26131,0
42163,1
10034,0
12267,0
36261,1
27533,0
41644,1
15084,0
1891,0
35264,1
2030,0
33190,0
24700,0
31604,1
20631,1
38255,0
28105,0
18889,0
5752,0
12972,0
41151,0
35752,0
35540,0
28540,0
14955,0
38814,1
38840,0
40478,1
26962,1
5099,0
804,0
21112,0
7498,0
34502,1
3093,0
11510,1
25454,0
12914,0
35235,0
18663,0
30959,1
38968,1
29724,0
5398,0
43157,1
21091,0
10961,0
27775,0
5825,0
19264,0
30495,0
41084,0
19418,0
42701,1
34352,1
18904,0
12913,0
44382,1
8010,0
669,0
44532,1
27078,0
45152,0
36259,0
7086,0
4053,0
231,0
2274,0
5584,0
33558,0
33666,0
1442,0
13032,0
24747,0
15821,0
19047,0
15336,0
41889,0
3794,0
24628,0
15164,0
3002,0
31601,0
41172,1
38618,0
6336,0
37550,0
24980,0
32212,0
19118,0
10528,0
33806,0
39082,0
22451,0
9883,0
26424,0
10569,0
15546,0
25776,0
2671,0
35137,0
39975,1
15870,0
28269,0
20545,0
29458,0
9231,0
33083,0
6239,0
38776,0
4988,0
14650,0
22408,0
9332,0
26923,0
28866,0
29009,0
21529,0
2080,0
39579,0
1342,0
31644,0
8362,0
3375,0
30017,0
1498,0
19234,0
39678,0
23294,0
10240,0
13261,0
17091,0
37125,0
10433,0
38414,0
36970,0
3194,0
16952,0
43320,0
18542,0
15351,0
40871,0
16931,0
8398,0
6151,0
20585,0
29511,0
33258,0
7435,0
20771,0
26490,1
30674,0
30184,0
9930,0
8024,0
31810,0
13854,0
7806,0
39972,1
21254,0
5796,0
13410,0
3255,0
28196,0
17442,0
24285,0
33762,0
25665,0
8967,0
18683,0
23969,0
8215,0
37831,0
42089,1
12548,0
9784,0
44862,1
30206,0
43871,0
31310,1
34249,1
18195,1
16412,0
42095,0
41155,0
6224,0
34955,0
38502,0
35501,0
9840,0
23217,0
6231,0
44358,0
18010,0
2190,0
15015,0
43487,1
7732,1
26914,0
18671,0
2598,0
35480,0
9298,0
31608,0
30705,0
30499,0
5349,0
34714,0
7286,0
42476,0
37221,0
8052,0
3934,0
6386,0
8361,0
34570,0
2426,0
14903,0
20477,0
4455,1
35688,1
14241,0
36716,0
27174,0
35186,0
18427,0
28491,0
24502,0
25874,0
42311,0
36237,0
8570,1
22700,0
43198,1
26593,0
24088,1
7988,0
42320,0
14128,0
36578,0
34606,0
3674,0
8139,1
36265,0
42400,1
5997,0
31769,0
5178,0
11999,0
22616,0
11796,0
28432,0
39186,0
27422,0
32353,0
13646,0
13491,0
35440,0
997,0
13276,0
45150,0
14697,0
36914,0
108,0
15553,0
28536,0
17072,0
2865,1
3846,0
36490,0
5094,0
44536,1
28271,0
38490,0
34058,1
34186,1
7957,0
1663,0
43934,1
12090,0
32434,0
38249,0
21836,0
1639,0
22554,0
13448,0
6748,0
28348,0
42352,0
19850,0
3460,0
20592,0
30588,0
36382,0
15097,0
37490,0
26004,0
11445,0
40971,1
20296,1
11397,0
28688,0
43179,1
24739,0
9206,0
24358,0
5460,0
28638,0
38045,0
32285,0
5112,0
1255,0
40528,1
42707,0
22894,0
36303,0
1805,0
26144,0
7695,0
5421,0
41184,1
44841,0
15141,0
40550,0
23056,0
2505,0
29418,0
19341,0
10200,0
18316,0
42221,1
41680,0
31909,0
22350,0
23199,0
40536,0
11750,0
10116,0
30469,1
11240,0
7584,0
35457,0
12431,0
28326,0
39286,0
8834,1
11519,1
33584,0
43427,1
28392,0
31071,1
36112,0
36395,0
37442,0
30723,0
31694,0
37649,0
11031,0
33057,0
34330,0
4895,0
614,0
34367,0
23730,0
3531,0
28546,0
38579,0
43825,1
39027,0
39192,0
10739,0
13651,0
8186,1
22578,0
41458,0
16304,0
4091,0
37592,0
39038,0
5495,0
6502,0
43294,1
33342,0
43224,0
36649,0
33417,0
1494,0
21949,0
5500,0
20069,0
8593,0
36940,0
3688,0
35483,0
30180,0
7916,1
6439,0
12741,0
21504,0
31960,1
25107,0
36936,0
31301,1
13549,0
14515,0
38541,0
32313,0
22912,0
38133,0
40661,0
39672,1
24129,1
28799,0
35203,0
3665,0
16679,0
43870,0
18998,0
6771,0
35792,0
21754,0
2360,0
15789,0
30305,0
39388,0
15254,0
40429,0
8073,0
40828,1
6360,0
37374,0
24044,1
12761,0
14620,0
18192,0
27362,0
43428,0
39455,1
31085,1
1631,0
38996,0
13950,0
9040,1
24829,0
7580,0
23902,0
37089,0
21712,0
203,0
15018,0
9372,0
40158,0
36715,0
31155,0
44106,1
3180,0
1420,0
41598,0
33103,0
17735,0
1959,0
17225,0
33827,1
9360,0
19913,0
37487,0
18938,0
1991,0
4560,0
40668,1
19423,0
666,0
10094,0
28360,0
31884,0
32370,0
8955,0
40179,0
40245,1
7550,0
42997,1
11208,0
44956,0
13128,0
38919,0
1320,0
6032,0
8332,0
21153,0
39841,0
24127,0
42749,0
8913,0
42198,1
18109,0
15574,0
21971,0
19496,0
1122,0
28653,0
38224,0
34232,0
43777,1
15074,0
4811,0
13331,0
23869,0
41934,1
7227,0
605,0
40221,0
37055,1
9739,0
24786,0
40791,0
36122,0
15815,0
38589,0
17157,0
8790,0
37816,0
4996,0
24247,0
19070,0
35242,0
26188,0
19997,0
20601,0
19205,1
32144,1
15406,0
24681,0
41339,0
29547,0
1686,0
8638,0
20611,0
7787,0
23592,0
25723,0
29036,1
43060,0
32563,0
32947,0
38446,0
523,0
18042,1
30634,0
44816,1
25252,0
32324,1
8150,0
11449,0
40128,1
5223,0
28021,0
31680,0
39651,1
17727,0
4023,0
22192,0
17310,0
43114,0
44986,0
17449,0
13061,0
19793,0
37017,1
32372,0
23999,0
44407,1
28854,0
4224,0
5450,0
40480,0
4211,0
16959,0
15536,0
32282,0
39766,1
45160,1
725,0
19027,0
10402,0
42412,0
36231,0
11354,0
35548,0
19187,0
3737,0
17232,0
10875,0
524,0
7805,0
14402,0
397,0
38890,0
18509,0
29972,0
1491,0
28017,0
43697,1
25005,0
31561,0
35573,0
29500,1
10093,0
40107,0
36060,0
38168,0
35396,0
15623,0
25513,0
29933,0
96,0
27897,0
12966,0
25640,0
18086,0
2771,0
27263,0
23889,0
10388,0
30402,0
34997,0
2356,0
1332,0
38591,0
19217,0
19959,0
8144,0
9738,0
9909,0
16320,0
5432,0
5656,0
19281,0
24315,0
29305,0
5876,0
14087,0
30777,0
25361,0
44661,0
28435,0
1176,0
17122,0
4861,0
39462,0
41875,0
6001,0
3865,0
33747,1
37559,0
23632,0
3585,0
9441,1
28265,0
28853,0
14048,0
20454,1
29929,0
29300,0
13970,0
21732,0
6147,0
19196,0
9699,0
40303,0
1227,0
5269,0
37905,0
29706,0
8216,0
38018,0
15812,0
1987,0
6182,0
12751,0
5142,0
2077,0
24499,0
16712,0
26887,1
37275,0
21928,0
35443,0
8363,0
20075,0
432,0
758,0
34488,0
11565,0
3062,0
20894,0
42018,0
43965,1
15452,0
4024,0
35929,0
40712,0
5606,0
24772,0
17362,1
9175,0
27522,0
14853,1
28260,0
23425,0
7994,0
33531,0
39320,0
39221,0
24723,0
37256,0
41010,0
40186,0
1931,0
37750,0
33667,0
34277,0
7936,0
34803,0
7634,0
15959,0
41119,0
18457,0
127,0
21772,0
39538,0
1961,0
32652,0
9295,0
35990,0
33050,0
14072,0
4794,0
43062,0
13996,0
37823,0
11174,0
21868,0
37258,0
12191,0
7027,0
26173,0
16442,0
13268,0
27407,0
11790,0
241,0
37078,0
33261,0
22671,0
31916,0
32336,0
14798,0
14604,0
11971,0
36023,0
35392,1
8304,0
12823,0
30685,0
39845,0
20668,0
27098,1
2836,0
40867,0
23162,0
5533,0
36510,0
40500,0
29338,0
1887,0
13875,0
44796,1
31404,0
40195,0
44057,1
12100,0
9885,0
10579,0
36687,0
2152,0
7269,0
18135,0
37462,0
27765,1
39557,0
14185,0
42846,1
22181,0
37482,0
41926,1
24712,0
7629,0
1403,0
24043,0
36361,0
20278,0
15535,0
31214,1
34009,1
42641,0
6052,0
10675,0
42140,1
27633,0
44031,0
36061,0
4221,0
30924,0
26079,0
39884,1
8241,0
23514,0
4157,0
18795,0
32435,0
11275,0
35417,0
24610,0
8309,0
22253,0
6120,0
15711,0
21061,0
35360,0
13280,0
43340,0
9419,0
15508,0
25143,0
38529,0
29303,0
12877,0
10483,0
7024,0
39447,0
26726,0
25066,0
7237,0
10664,1
17407,0
13219,0
10381,0
13272,1
11409,0
40523,1
5562,0
5800,0
16008,0
28989,0
9361,0
38479,0
22846,1
29030,0
14383,0
4930,0
9872,0
3836,0
24736,0
17822,0
29328,0
16009,0
13713,0
15060,0
37336,1
33116,0
18475,0
39836,0
22155,0
3258,0
14503,0
7474,0
44577,0
8504,0
12307,0
6755,0
31242,1
6831,0
31506,1
30875,0
19241,1
22444,0
42991,0
6957,0
32445,0
44847,1
15861,0
24677,0
43128,1
19470,0
3801,0
27310,0
2837,0
24300,0
28227,0
3856,0
13138,0
16035,0
18666,0
7826,0
5336,0
33565,0
42651,0
5953,0
37992,0
35518,0
14590,0
16428,0
21082,0
6899,0
22705,0
31992,0
34413,0
1197,0
31503,0
13574,0
29966,0
35032,0
625,0
12930,0
33607,0
33077,0
18073,0
24651,1
44893,1
3271,0
44026,1
44204,1
18385,0
7496,0
4959,0
35744,0
28690,0
29774,0
44427,0
20488,0
11246,0
16136,0
44951,1
4119,0
10,0
434,0
1177,0
12348,0
15626,0
1052,0
11321,0
27076,0
35359,0
30706,0
34893,1
44063,1
22488,0
2798,0
43950,1
29992,0
42304,1
310,0
16997,0
40211,0
28519,0
39632,0
11888,0
22177,0
16698,0
13188,0
20161,0
28237,1
11372,0
25216,0
13107,1
14641,0
4586,0
43159,1
16326,0
42710,1
27170,0
28917,0
11469,0
418,0
36916,0
42883,0
32148,1
35436,0
6301,0
35065,0
39522,0
36535,0
2925,0
13867,0
38111,0
17733,0
7710,0
36443,1
43613,1
214,0
27121,0
24453,0
26848,0
10723,0
43115,1
36975,0
10361,0
46,0
30037,0
39375,0
37155,0
23837,0
39245,0
1242,0
13527,0
36673,0
37615,0
10747,0
12277,0
33038,0
25170,0
3008,0
22410,0
40418,0
45206,1
13020,0
35555,0
5756,0
45099,1
5301,0
19182,0
38847,0
34017,1
24910,0
6758,0
24983,0
20456,0
24302,0
5860,0
9133,0
16666,0
22346,0
44041,1
22034,0
20618,0
38165,0
44208,1
33327,0
37368,0
36781,0
31262,0
7102,0
33610,0
14168,0
7587,0
12441,0
21209,1
1829,0
12423,0
1570,0
7840,0
39656,0
37814,0
23014,0
39869,0
16711,0
31994,0
11478,0
24122,0
35341,0
38554,0
13381,0
25681,0
45003,1
11593,0
31636,0
44215,1
30794,0
20437,0
13798,0
8794,0
39224,0
31999,0
37582,0
26641,0
13728,0
29222,0
38782,0
27000,1
7854,0
23495,0
9107,1
6841,0
22735,0
12999,0
1067,0
41626,0
33598,0
21862,0
13518,0
27827,0
16293,0
3897,0
27056,0
31160,0
34093,0
22508,0
6010,0
4484,0
43473,1
29996,0
1452,0
8725,0
14066,0
39735,0
1881,0
10756,0
36466,0
34105,1
43784,1
9483,0
20976,0
36255,0
44626,1
6593,0
44628,0
42795,0
991,0
36229,0
37819,0
13612,0
28784,0
17419,0
9961,1
6233,0
36368,0
14749,0
2923,0
31610,0
1355,0
18975,0
3049,0
27587,0
6356,0
25571,0
33165,0
3657,0
43024,1
6252,0
9054,0
6149,0
44768,0
44538,1
8930,0
36043,0
18323,0
23437,1
12849,0
35448,0
15982,0
44920,0
1123,0
15242,0
14510,0
36423,0
4659,0
10729,0
22805,0
27523,0
38192,0
5254,0
2493,0
18098,0
40891,0
15753,0
4882,0
2436,0
14942,0
25896,0
41727,0
9236,0
29283,0
16599,0
26003,0
4803,0
16479,0
41830,0
14524,0
44602,0
14802,0
34357,0
8505,0
33948,1
43396,1
43032,1
30653,0
16662,0
16328,0
5049,0
42793,0
5554,0
17125,0
961,0
16427,0
9005,0
36904,0
30102,0
2545,1
8756,0
824,0
21399,0
16816,0
13543,0
30842,0
201,0
38262,1
1527,0
1998,0
29021,0
623,0
21930,0
35603,0
16867,0
35778,0
15068,0
45184,0
13317,1
2693,0
1549,0
19245,0
993,0
37029,0
20388,0
17651,0
28214,0
1295,0
3577,0
19674,0
43688,0
23146,0
23648,0
5139,0
21462,0
29858,0
25499,0
44299,1
2487,0
16015,0
1136,0
10790,0
9432,0
3402,0
17102,0
18454,0
1897,0
24725,1
31911,0
27356,0
7389,0
23091,0
37691,0
3203,0
27290,0
40041,0
3244,0
38564,0
11840,0
3837,0
22397,0
41166,0
41349,0
20749,0
19996,0
19006,1
17134,0
15016,0
3660,0
24058,1
19808,0
37266,0
16903,0
18754,0
28997,1
26172,0
21815,0
31175,0
6258,0
35153,0
16506,0
2903,0
44870,0
33259,0
24268,0
16866,0
32266,0
17408,0
23371,0
16958,0
9317,0
32791,0
28142,0
5209,0
27909,0
41099,0
42840,1
26884,0
4171,0
23338,0
7561,0
28130,0
38135,0
5485,0
6047,0
6919,0
7601,0
18848,1
12757,0
21635,0
43044,1
32665,0
15408,0
39549,1
37587,0
29742,0
934,0
29743,0
43484,1
16287,0
22991,0
38894,0
477,0
40834,0
5319,0
42763,1
18440,0
3588,0
33439,0
2385,0
16062,0
35145,0
